8130 Disks 
-1.087500e+01 1.087500e+01
-1.087500e+01 1.087500e+01
-1.062500e+01 1.062500e+01
rcylinder(0.9,0.5) 4.872337e-01 2.295736e+00 8.176672e+00 7.775774e-01 5.018394e-02 6.267814e-01 2.195851e-01 -9.557239e-01 -1.958935e-01 5.891992e-01 2.899542e-01 -7.541690e-01 6.390412e-01 3.697207e-01 2.212479e-01 
rcylinder(0.9,0.5) 1.325857e+00 1.486816e+00 8.626731e+00 -9.288575e-01 2.616786e-01 -2.621985e-01 -1.685369e-02 -7.369279e-01 -6.757612e-01 -3.700537e-01 -6.232669e-01 6.889112e-01 3.390598e-01 5.669517e-01 2.799799e-01 
rcylinder(0.9,0.5) 6.681063e-01 -1.155556e+00 8.240834e+00 -2.150024e-01 9.145180e-01 3.426818e-01 7.566444e-01 -6.586462e-02 6.505007e-01 6.174652e-01 3.991475e-01 -6.778038e-01 5.407673e-01 3.442813e-01 2.899765e-01 
rcylinder(0.9,0.5) -3.472735e+00 -4.508403e+00 8.331456e+00 6.234388e-01 2.926490e-01 7.250384e-01 4.668271e-01 -8.832070e-01 -4.491975e-02 6.272132e-01 3.664723e-01 -6.872420e-01 5.701749e-01 3.355081e-01 2.814822e-01 
rcylinder(0.9,0.5) 3.240954e-01 -5.011390e+00 8.862792e+00 5.009054e-01 -8.398526e-01 -2.091444e-01 8.540347e-01 4.404154e-01 2.768736e-01 -1.404226e-01 -3.173041e-01 9.378697e-01 6.144263e-01 7.736196e-01 5.591725e-02 
rcylinder(0.9,0.5) -3.122124e-01 -5.032975e+00 8.241197e+00 7.014050e-01 -5.664579e-01 4.326158e-01 5.839125e-03 6.115023e-01 7.912211e-01 -7.127391e-01 -5.524404e-01 4.322184e-01 4.028037e-01 2.585349e-01 5.110035e-01 
rcylinder(0.9,0.5) 7.179863e-01 6.323559e+00 8.206661e+00 7.520756e-02 -8.174106e-01 -5.711251e-01 8.897056e-01 -2.036329e-01 4.086046e-01 -4.502976e-01 -5.388632e-01 7.119399e-01 4.150231e-01 4.947322e-01 2.592540e-01 
rcylinder(0.9,0.5) -1.238234e+00 6.138136e+00 8.263658e+00 6.117953e-01 3.850142e-01 6.909924e-01 6.897073e-01 -6.873669e-01 -2.276634e-01 3.873117e-01 6.158659e-01 -6.860749e-01 3.457207e-01 5.514195e-01 2.825326e-01 
rcylinder(0.9,0.5) -9.294341e-01 3.647831e+00 8.184137e+00 4.160681e-01 7.517177e-01 5.116716e-01 -6.791164e-01 6.310694e-01 -3.749032e-01 -6.047216e-01 -1.914993e-01 7.730717e-01 7.276506e-01 3.557506e-01 2.042355e-01 
rcylinder(0.9,0.5) 2.693319e+00 2.464437e+00 8.596547e+00 8.485899e-01 -1.775188e-01 -4.983796e-01 -6.757319e-02 -9.706779e-01 2.306909e-01 -5.247181e-01 -1.620849e-01 -8.357030e-01 7.541236e-01 4.277537e-01 1.478673e-01 
rcylinder(0.9,0.5) 3.109758e+00 2.509482e+00 8.125516e+00 5.624616e-01 -8.197191e-01 -1.081556e-01 3.166320e-01 9.270706e-02 9.440072e-01 -7.637939e-01 -5.652133e-01 3.116934e-01 3.913080e-01 2.125855e-01 6.194759e-01 
rcylinder(0.9,0.5) -1.530208e+00 2.270373e+00 8.236400e+00 -8.201857e-01 5.693560e-01 -5.593900e-02 3.454420e-01 5.708104e-01 7.448794e-01 4.560321e-01 5.916157e-01 -6.648501e-01 3.675459e-01 4.895711e-01 3.016350e-01 
rcylinder(0.9,0.5) -1.954741e+00 7.143322e-01 8.317661e+00 7.579602e-01 -5.227307e-01 3.901907e-01 -3.380978e-01 -8.263802e-01 -4.503173e-01 5.578406e-01 2.094000e-01 -8.030974e-01 7.115400e-01 3.979435e-01 1.772123e-01 
rcylinder(0.9,0.5) 2.103915e+00 8.673520e-01 8.158880e+00 -4.220451e-01 8.554832e-01 -3.000441e-01 2.441975e-02 -3.201167e-01 -9.470633e-01 -9.062459e-01 -4.070305e-01 1.142130e-01 5.336726e-01 8.437870e-02 7.972083e-01 
rcylinder(0.9,0.5) -3.435642e-01 6.796109e-01 8.856097e+00 7.447469e-01 1.956131e-02 6.670602e-01 2.026957e-01 -9.589781e-01 -1.981802e-01 6.358196e-01 2.828044e-01 -7.181609e-01 6.454760e-01 3.277624e-01 2.536551e-01 
rcylinder(0.9,0.5) -6.324028e-02 7.414319e-01 8.223152e+00 -4.121531e-02 -7.803313e-01 -6.240067e-01 4.940276e-01 -5.587682e-01 6.661192e-01 -8.684688e-01 -2.808222e-01 4.085349e-01 6.472600e-01 1.183781e-01 5.323185e-01 
rcylinder(0.9,0.5) 2.438129e+00 -1.412943e-01 8.323922e+00 -4.599272e-01 8.483526e-01 -2.622304e-01 4.758995e-01 4.848265e-01 7.338003e-01 7.496576e-01 2.126994e-01 -6.267155e-01 7.085705e-01 2.253081e-01 3.359560e-01 
rcylinder(0.9,0.5) 2.552052e-01 -2.660054e+00 8.220759e+00 3.624321e-01 6.025314e-01 7.110547e-01 6.313779e-01 -7.199222e-01 2.882256e-01 6.855691e-01 3.444821e-01 -6.413479e-01 5.899661e-01 2.829878e-01 3.227869e-01 
rcylinder(0.9,0.5) -1.563210e-01 -3.988473e+00 8.251115e+00 7.614952e-01 -7.736712e-02 6.435366e-01 8.441506e-02 -9.725571e-01 -2.168107e-01 6.426501e-01 2.194245e-01 -7.340666e-01 7.025180e-01 3.216150e-01 2.393400e-01 
